source,person_id,image_path,y0,x0,y1,x1,bmi,is_female,height_m,weight_kg,age
image2bmi,i2b_000831,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000831_F_28_170180_7484274.jpg,0.0,0.04684,1.0,1.0,25.8424,1.0,1.7018,74.84274,28
image2bmi,i2b_000831,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000831_F_28_170180_9525440.jpg,0.0,0.0,1.0,1.0,32.8903,1.0,1.7018,95.2544,28
image2bmi,i2b_000832,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000832_F_24_162560_7484274.png,0.0,0.12226,1.0,0.8683,28.3219,1.0,1.6256,74.84274,24
image2bmi,i2b_000832,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000832_F_24_162560_9525440.png,0.0,0.0,1.0,0.93149,36.046,1.0,1.6256,95.2544,24
image2bmi,i2b_000835,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000835_F_26_172720_7484274.jpg,0.0,0.0,1.0,0.95808,25.0879,1.0,1.7272,74.84274,26
image2bmi,i2b_000835,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000835_F_26_172720_8482178.jpg,0.0,0.0,1.0,1.0,28.433,1.0,1.7272,84.82178,26
image2bmi,i2b_000836,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000836_F_24_172720_12246995.jpg,0.0,0.0,1.0,1.0,41.0529,1.0,1.7272,122.46995,24
image2bmi,i2b_000836,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000836_F_24_172720_7484274.jpg,0.0,0.07583,1.0,1.0,25.0879,1.0,1.7272,74.84274,24
image2bmi,i2b_000837,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000837_F_20_149860_7484274.jpg,0.0,0.0,1.0,1.0,33.3256,1.0,1.4986,74.84274,20
image2bmi,i2b_000838,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000838_F_27_175260_9026489.jpg,0.0,0.00937,1.0,1.0,29.3869,1.0,1.7526,90.26489,27
image2bmi,i2b_000839,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000839_F_29_172720_7484274.jpg,0.0,0.0,1.0,1.0,25.0879,1.0,1.7272,74.84274,29
image2bmi,i2b_000840,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000840_F_33_154940_7484274.jpg,0.0,0.0,1.0,1.0,31.1762,1.0,1.5494,74.84274,33
image2bmi,i2b_000840,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000840_F_33_154940_9525440.jpg,0.0,0.06651,1.0,0.99707,39.6787,1.0,1.5494,95.2544,33
image2bmi,i2b_000841,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000841_F_29_160020_8808764.jpg,0.0,0.0,1.0,0.99426,34.4006,1.0,1.6002,88.08764,29
image2bmi,i2b_000842,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000842_F_23_149860_7484274.jpg,0.0,0.0,1.0,1.0,33.3256,1.0,1.4986,74.84274,23
image2bmi,i2b_000844,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000844_F_19_162560_6032779.jpg,0.0,0.0,1.0,1.0,22.8292,1.0,1.6256,60.32779,19
image2bmi,i2b_000844,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000844_F_19_162560_7484274.jpg,0.0,0.0,1.0,1.0,28.3219,1.0,1.6256,74.84274,19
image2bmi,i2b_000845,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000845_F_20_160020_9579871.jpg,0.0,0.04359,1.0,0.96181,37.412,1.0,1.6002,95.79871,20
image2bmi,i2b_000846,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000846_F_20_172720_7198511.jpg,0.0,0.0,1.0,0.93641,24.13,1.0,1.7272,71.98511,20
image2bmi,i2b_000846,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000846_F_20_172720_7497882.jpg,0.0,0.0,1.0,1.0,25.1335,1.0,1.7272,74.97882,20
image2bmi,i2b_000847,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000847_F_27_165100_11475888.jpg,0.0,0.20058,1.0,1.0,42.101,1.0,1.651,114.75888,27
image2bmi,i2b_000848,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000848_F_26_162560_5896701.jpg,0.0,0.05203,1.0,1.0,22.3142,1.0,1.6256,58.96701,26
image2bmi,i2b_000850,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000850_F_27_177800_7484274.jpg,0.0,0.0,1.0,1.0,23.6748,1.0,1.778,74.84274,27
image2bmi,i2b_000851,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000851_F_26_157480_9752237.png,0.0,0.0,1.0,1.0,39.3236,1.0,1.5748,97.52237,26
image2bmi,i2b_000852,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000852_F_32_170180_10659421.jpg,0.0,0.0,1.0,1.0,36.8058,1.0,1.7018,106.59421,32
image2bmi,i2b_000853,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000853_F_22_165100_10201293.jpg,0.0,0.0,0.99423,0.99926,37.4249,1.0,1.651,102.01293,22
image2bmi,i2b_000853,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000853_F_22_165100_7497882.jpg,0.0,0.00314,1.0,0.9528,27.5071,1.0,1.651,74.97882,22
image2bmi,i2b_000854,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000854_F_23_167640_11475888.png,0.0,0.0,1.0,0.97132,40.8349,1.0,1.6764,114.75888,23
image2bmi,i2b_000855,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000855_F_29_167640_10704781.jpg,0.0,0.07628,1.0,1.0,38.091,1.0,1.6764,107.04781,29
image2bmi,i2b_000855,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000855_F_29_167640_7484274.jpg,0.0,0.01363,1.0,1.0,26.6314,1.0,1.6764,74.84274,29
image2bmi,i2b_000857,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000857_F_23_162560_7484274.jpg,0.0,0.04658,1.0,1.0,28.3219,1.0,1.6256,74.84274,23
image2bmi,i2b_000858,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000858_F_31_170180_7484274.jpg,0.0,0.0,1.0,0.85822,25.8424,1.0,1.7018,74.84274,31
image2bmi,i2b_000859,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000859_F_23_167640_7484274.jpg,0.0,0.0,1.0,0.9549,26.6314,1.0,1.6764,74.84274,23
image2bmi,i2b_000860,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000860_F_24_152400_6123497.jpg,0.0,0.0,1.0,1.0,26.3651,1.0,1.524,61.23497,24
image2bmi,i2b_000860,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000860_F_24_152400_7484274.jpg,0.0,0.0,1.0,0.99398,32.224,1.0,1.524,74.84274,24
image2bmi,i2b_000861,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000861_F_35_172720_15966452.jpg,0.0,0.0,1.0,0.99273,53.5209,1.0,1.7272,159.66452,35
image2bmi,i2b_000863,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000863_F_25_173990_10886218.png,0.0,0.0,1.0,1.0,35.9607,1.0,1.7399,108.86218,25
image2bmi,i2b_000863,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000863_F_25_173990_7620352.png,0.0,0.0,0.99979,1.0,25.1725,1.0,1.7399,76.20352,25
image2bmi,i2b_000864,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000864_F_27_175260_7620352.jpg,0.0,0.05333,1.0,1.0,24.809,1.0,1.7526,76.20352,27
image2bmi,i2b_000864,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000864_F_27_175260_9162566.jpg,0.0,0.0,1.0,1.0,29.8299,1.0,1.7526,91.62566,27
image2bmi,i2b_000865,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000865_F_25_167640_7620352.jpg,0.0,0.0,1.0,1.0,27.1156,1.0,1.6764,76.20352,25
image2bmi,i2b_000867,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000867_F_25_172720_9434722.jpg,0.0,0.0,1.0,0.91364,31.626,1.0,1.7272,94.34722,25
image2bmi,i2b_000869,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000869_F_25_160020_5443109.jpg,0.0,0.06582,1.0,0.94119,21.2568,1.0,1.6002,54.43109,25
image2bmi,i2b_000870,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000870_F_32_170180_7620352.jpg,0.0,0.03269,1.0,1.0,26.3123,1.0,1.7018,76.20352,32
image2bmi,i2b_000871,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000871_F_24_160020_7620352.jpg,0.0,0.0,1.0,1.0,29.7596,1.0,1.6002,76.20352,24
image2bmi,i2b_000872,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000872_F_27_162560_7620352.jpg,0.0,0.0016,0.96364,1.0,28.8368,1.0,1.6256,76.20352,27
image2bmi,i2b_000874,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000874_F_28_157480_10205829.jpg,0.0,0.0,1.0,1.0,41.1526,1.0,1.5748,102.05829,28
image2bmi,i2b_000874,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000874_F_28_157480_7620352.jpg,0.0,0.07834,1.0,1.0,30.7273,1.0,1.5748,76.20352,28
image2bmi,i2b_000875,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000875_F_26_162560_10886218.jpg,0.0,0.0,1.0,1.0,41.1955,1.0,1.6256,108.86218,26
image2bmi,i2b_000875,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000875_F_26_162560_7620352.jpg,0.0,0.0,1.0,1.0,28.8368,1.0,1.6256,76.20352,26
image2bmi,i2b_000876,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000876_F_24_165100_7638496.jpg,0.0,0.033,0.99123,0.97317,28.0229,1.0,1.651,76.38496,24
image2bmi,i2b_000877,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000877_F_28_160020_7620352.jpg,0.0,0.0,1.0,1.0,29.7596,1.0,1.6002,76.20352,28
image2bmi,i2b_000878,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000878_F_28_157480_7620352.jpg,0.0,0.0,1.0,1.0,30.7273,1.0,1.5748,76.20352,28
image2bmi,i2b_000880,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000880_F_22_165100_7711071.jpg,0.0,0.05696,1.0,1.0,28.2892,1.0,1.651,77.11071,22
image2bmi,i2b_000880,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000880_F_22_165100_9616159.jpg,0.0,0.0,1.0,1.0,35.2783,1.0,1.651,96.16159,22
image2bmi,i2b_000881,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000881_F_50_167640_7711071.jpg,0.0,0.0,1.0,1.0,27.4384,1.0,1.6764,77.11071,50
image2bmi,i2b_000882,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000882_F_28_162560_13018101.jpg,0.0,0.0,1.0,0.92496,49.2629,1.0,1.6256,130.18101,28
image2bmi,i2b_000882,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000882_F_28_162560_7711071.jpg,0.0,0.0,1.0,1.0,29.1801,1.0,1.6256,77.11071,28
image2bmi,i2b_000883,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000883_F_20_154940_10886218.png,0.0,0.0,1.0,0.98168,45.3471,1.0,1.5494,108.86218,20
image2bmi,i2b_000885,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000885_F_31_170180_7711071.png,0.0,0.0,1.0,1.0,26.6255,1.0,1.7018,77.11071,31
image2bmi,i2b_000886,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000886_F_22_154940_6849245.jpg,0.0,0.0,1.0,0.92414,28.5309,1.0,1.5494,68.49245,22
image2bmi,i2b_000886,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000886_F_22_154940_7711071.jpg,0.0,0.0,1.0,0.9925,32.1209,1.0,1.5494,77.11071,22
image2bmi,i2b_000887,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000887_F_26_182880_12020199.jpg,0.0,0.0491,1.0,0.94447,35.9401,1.0,1.8288,120.20199,26
image2bmi,i2b_000887,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000887_F_26_182880_7711071.jpg,0.0,0.0788,1.0,0.97585,23.0559,1.0,1.8288,77.11071,26
image2bmi,i2b_000888,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000888_F_25_172720_9979033.jpg,0.0,0.09379,1.0,0.9435,33.4505,1.0,1.7272,99.79033,25
image2bmi,i2b_000889,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000889_F_17_172720_7738285.jpg,0.03808,0.03632,1.0,0.95286,25.9394,1.0,1.7272,77.38285,17
image2bmi,i2b_000890,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000890_F_23_170180_7076040.jpg,0.0,0.0,1.0,1.0,24.4328,1.0,1.7018,70.7604,23
image2bmi,i2b_000890,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000890_F_23_170180_7711071.jpg,0.0,0.08976,1.0,0.94322,26.6255,1.0,1.7018,77.11071,23
image2bmi,i2b_000892,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000892_F_32_157480_7711071.jpg,0.0,0.13084,1.0,0.97799,31.0931,1.0,1.5748,77.11071,32
image2bmi,i2b_000893,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000893_F_37_160020_14061364.png,0.0,0.0,1.0,1.0,54.9135,1.0,1.6002,140.61364,37
image2bmi,i2b_000893,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000893_F_37_160020_7711071.png,0.0,0.03468,1.0,1.0,30.1138,1.0,1.6002,77.11071,37
image2bmi,i2b_000894,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000894_F_23_170180_9071848.jpg,0.0,0.0,1.0,1.0,31.3241,1.0,1.7018,90.71848,23
image2bmi,i2b_000895,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000895_F_21_152400_7711071.jpg,0.0,0.09944,1.0,1.0,33.2005,1.0,1.524,77.11071,21
image2bmi,i2b_000897,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000897_F_23_172720_7711071.jpg,0.0,0.02768,1.0,1.0,25.8481,1.0,1.7272,77.11071,23
image2bmi,i2b_000898,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000898_F_19_165100_6105354.jpg,0.0,0.0,1.0,1.0,22.3984,1.0,1.651,61.05354,19
image2bmi,i2b_000899,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000899_F_20_172720_7711071.jpg,0.0,0.0,1.0,1.0,25.8481,1.0,1.7272,77.11071,20
image2bmi,i2b_000900,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000900_F_27_177800_7166759.jpg,0.0,0.0,1.0,1.0,22.6704,1.0,1.778,71.66759,27
image2bmi,i2b_000901,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000901_F_28_157480_7711071.jpg,0.0,0.0,0.98225,1.0,31.0931,1.0,1.5748,77.11071,28
image2bmi,i2b_000902,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000902_F_32_185420_11702684.jpg,0.0,0.0,1.0,1.0,34.0386,1.0,1.8542,117.02684,32
image2bmi,i2b_000904,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000904_F_32_172720_11965768.jpg,0.0,0.0522,1.0,0.98453,40.1102,1.0,1.7272,119.65768,32
image2bmi,i2b_000907,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000907_F_22_172720_12246995.jpg,0.0,0.00066,1.0,0.87779,41.0529,1.0,1.7272,122.46995,22
image2bmi,i2b_000908,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000908_F_24_175260_7711071.png,0.0,0.0,1.0,1.0,25.1044,1.0,1.7526,77.11071,24
image2bmi,i2b_000909,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000909_F_20_165100_5805983.jpg,0.0,0.0,1.0,0.96024,21.3001,1.0,1.651,58.05983,20
image2bmi,i2b_000911,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000911_F_23_154940_4944157.jpg,0.0,0.0,1.0,1.0,20.5952,1.0,1.5494,49.44157,23
image2bmi,i2b_000913,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000913_F_29_157480_7711071.jpg,0.0,0.0,1.0,1.0,31.0931,1.0,1.5748,77.11071,29
image2bmi,i2b_000915,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000915_F_24_177800_8890411.jpg,0.0,0.0,0.99747,1.0,28.1228,1.0,1.778,88.90411,24
image2bmi,i2b_000916,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000916_F_24_154940_5170953.jpg,0.0,0.06648,1.0,0.97145,21.5399,1.0,1.5494,51.70953,24
image2bmi,i2b_000917,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000917_F_34_162560_13154180.jpg,0.0,0.0,1.0,0.97011,49.7779,1.0,1.6256,131.5418,34
image2bmi,i2b_000918,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000918_F_23_172720_12246995.jpg,0.0,0.0,1.0,1.0,41.0529,1.0,1.7272,122.46995,23
image2bmi,i2b_000918,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000918_F_23_172720_7715607.jpg,0.0,0.0,1.0,1.0,25.8634,1.0,1.7272,77.15607,23
image2bmi,i2b_000919,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000919_F_18_160020_7711071.jpg,0.0,0.09313,0.9965,1.0,30.1138,1.0,1.6002,77.11071,18
image2bmi,i2b_000919,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000919_F_18_160020_9979033.jpg,0.0,0.13878,1.0,1.0,38.9709,1.0,1.6002,99.79033,18
image2bmi,i2b_000920,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000920_F_20_170180_11113014.jpg,0.0,0.0,1.0,1.0,38.372,1.0,1.7018,111.13014,20
image2bmi,i2b_000921,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000921_F_31_170180_14016005.jpg,0.0,0.0,1.0,0.97103,48.3957,1.0,1.7018,140.16005,31
image2bmi,i2b_000921,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000921_F_31_170180_7847149.jpg,0.0,0.0,1.0,1.0,27.0954,1.0,1.7018,78.47149,31
image2bmi,i2b_000924,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000924_F_26_175260_7847149.jpg,0.0,0.06211,1.0,0.9734,25.5474,1.0,1.7526,78.47149,26
image2bmi,i2b_000925,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000925_F_55_152400_5125594.jpg,0.0,0.03873,1.0,0.98944,22.0686,1.0,1.524,51.25594,55
image2bmi,i2b_000927,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000927_F_23_160020_8799693.jpg,0.0,0.08278,0.99676,0.9018,34.3652,1.0,1.6002,87.99693,23
image2bmi,i2b_000928,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000928_F_38_175260_6395653.jpg,0.0,0.12813,1.0,0.95781,20.8218,1.0,1.7526,63.95653,38
image2bmi,i2b_000929,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000929_F_28_165100_11929480.jpg,0.01351,0.01273,1.0,1.0,43.765,1.0,1.651,119.2948,28
image2bmi,i2b_000929,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000929_F_28_165100_7847149.jpg,0.0,0.02695,1.0,1.0,28.7884,1.0,1.651,78.47149,28
image2bmi,i2b_000930,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000930_F_26_172720_7847149.jpg,0.0,0.0,1.0,0.94993,26.3043,1.0,1.7272,78.47149,26
image2bmi,i2b_000932,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000932_F_23_167640_10341907.jpg,0.0,0.0,1.0,0.96408,36.7998,1.0,1.6764,103.41907,23
image2bmi,i2b_000932,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000932_F_23_167640_7847149.jpg,0.0,0.0,1.0,1.0,27.9226,1.0,1.6764,78.47149,23
image2bmi,i2b_000933,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000933_F_20_167640_7302838.jpg,0.0,0.0,0.96234,1.0,25.9858,1.0,1.6764,73.02838,20
image2bmi,i2b_000934,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000934_F_32_160020_7847149.jpg,0.0,0.02071,1.0,1.0,30.6453,1.0,1.6002,78.47149,32
image2bmi,i2b_000935,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000935_F_20_154940_6486371.jpg,0.0,0.08956,1.0,1.0,27.0193,1.0,1.5494,64.86371,20
image2bmi,i2b_000936,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000936_F_22_165100_7883436.jpg,0.0,0.0,1.0,1.0,28.9215,1.0,1.651,78.83436,22
image2bmi,i2b_000937,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000937_F_36_167640_7847149.jpg,0.0,0.02233,1.0,0.96837,27.9226,1.0,1.6764,78.47149,36
image2bmi,i2b_000937,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000937_F_36_167640_8436819.jpg,0.00032,0.1012,1.0,0.9281,30.0209,1.0,1.6764,84.36819,36
image2bmi,i2b_000938,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000938_F_27_157480_7847149.jpg,0.0,0.02634,1.0,1.0,31.6418,1.0,1.5748,78.47149,27
image2bmi,i2b_000939,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000939_F_30_170180_7847149.jpg,0.0,0.0,1.0,0.98353,27.0954,1.0,1.7018,78.47149,30
image2bmi,i2b_000939,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000939_F_30_170180_8391459.jpg,0.0,0.0,1.0,1.0,28.9748,1.0,1.7018,83.91459,30
image2bmi,i2b_000940,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000940_F_27_162560_7847149.jpg,0.0,0.0,1.0,1.0,29.6951,1.0,1.6256,78.47149,27
image2bmi,i2b_000940,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000940_F_27_162560_8981130.jpg,0.0,0.0,1.0,1.0,33.9863,1.0,1.6256,89.8113,27
image2bmi,i2b_000941,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000941_F_23_160020_6123497.jpg,0.0,0.0,1.0,1.0,23.9139,1.0,1.6002,61.23497,23
image2bmi,i2b_000943,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000943_F_29_167640_6168857.jpg,0.00864,0.02988,1.0,0.96516,21.9508,1.0,1.6764,61.68857,29
image2bmi,i2b_000943,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000943_F_29_167640_7847149.jpg,0.0,0.0,1.0,0.91657,27.9226,1.0,1.6764,78.47149,29
image2bmi,i2b_000944,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000944_F_19_180340_6758526.jpg,0.0,0.05151,1.0,0.97502,20.7811,1.0,1.8034,67.58526,19
image2bmi,i2b_000944,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000944_F_19_180340_7847149.jpg,0.0,0.0,1.0,1.0,24.1284,1.0,1.8034,78.47149,19
image2bmi,i2b_000946,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000946_F_17_172720_7847149.jpg,0.0056,0.14322,1.0,1.0,26.3043,1.0,1.7272,78.47149,17
image2bmi,i2b_000947,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000947_F_16_172720_7847149.jpg,0.0,0.0,1.0,0.90567,26.3043,1.0,1.7272,78.47149,16
image2bmi,i2b_000949,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000949_F_23_162560_6123497.jpg,0.0,0.0,1.0,1.0,23.1725,1.0,1.6256,61.23497,23
image2bmi,i2b_000950,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000950_F_26_177800_13607772.jpg,0.0,0.08446,1.0,0.99662,43.0451,1.0,1.778,136.07772,26
image2bmi,i2b_000952,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000952_F_30_172720_7937867.jpg,0.0,0.0,1.0,1.0,26.6084,1.0,1.7272,79.37867,30
image2bmi,i2b_000953,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000953_F_31_167640_9344003.jpg,0.0,0.0,1.0,1.0,33.2489,1.0,1.6764,93.44003,31
image2bmi,i2b_000954,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000954_F_27_162560_5987420.jpg,0.0,0.06781,1.0,1.0,22.6575,1.0,1.6256,59.8742,27
image2bmi,i2b_000956,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000956_F_27_167640_7937867.jpg,0.0,0.02497,0.95794,1.0,28.2455,1.0,1.6764,79.37867,27
image2bmi,i2b_000957,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000957_F_29_180340_7937867.jpg,0.0,0.0,1.0,0.98598,24.4073,1.0,1.8034,79.37867,29
image2bmi,i2b_000958,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000958_F_27_170180_5851342.jpg,0.0,0.0,1.0,1.0,20.2041,1.0,1.7018,58.51342,27
image2bmi,i2b_000960,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000960_F_28_160020_6259575.jpg,0.0,0.0,1.0,1.0,24.4454,1.0,1.6002,62.59575,28
image2bmi,i2b_000961,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000961_F_27_157480_8799693.jpg,0.0,0.0,1.0,1.0,35.4827,1.0,1.5748,87.99693,27
image2bmi,i2b_000962,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000962_F_22_172720_9752237.jpg,0.0,0.0,1.0,0.92523,32.6903,1.0,1.7272,97.52237,22
image2bmi,i2b_000963,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000963_F_23_165100_7937867.jpg,0.0,0.0,1.0,1.0,29.1212,1.0,1.651,79.37867,23
image2bmi,i2b_000964,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000964_F_31_160020_7937867.jpg,0.0,0.0,1.0,1.0,30.9995,1.0,1.6002,79.37867,31
image2bmi,i2b_000965,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000965_F_28_160020_6259575.jpg,0.0,0.0,1.0,1.0,24.4454,1.0,1.6002,62.59575,28
image2bmi,i2b_000965,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000965_F_28_160020_7937867.jpg,0.0,0.0,1.0,1.0,30.9995,1.0,1.6002,79.37867,28
image2bmi,i2b_000967,/Users/a/Downloads/kaggle ZIP/Image Dataset/Image_train/000967_F_29_162560_12700587.jpg,0.0,0.0,1.0,0.93217,48.0614,1.0,1.6256,127.00587,29
