source,person_id,image_path,y0,x0,y1,x1,bmi,is_female,height_m,weight_kg,age,cache_path,split
visual_bmi,vb_3z25kn,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/3z25kn/3z25kn_XsgSqGl_180_68_false_37_1.0.jpg,0.0,0.0,1.0,1.0,27.3686,0.0,1.7272,81.64663,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002279.jpg,train
visual_bmi,vb_2xmwuj,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2xmwuj/2xmwuj_7aLqqM4_162_69_true_3_0.75.jpg,0.0,0.0,1.0,1.0,23.923,1.0,1.7526,73.48196,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002280.jpg,val
visual_bmi,vb_2xmwuj,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2xmwuj/2xmwuj_8aLqqM4_162_69_true_3_0.75.jpg,0.0,0.0,1.0,1.0,23.923,1.0,1.7526,73.48196,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002281.jpg,val
visual_bmi,vb_2tg2e4,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2tg2e4/2tg2e4_89pemBj_122_62_true_323_1.0.jpg,0.0,0.0,1.0,1.0,22.3139,1.0,1.5748,55.33827,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002282.jpg,train
visual_bmi,vb_2tg2e4,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2tg2e4/2tg2e4_89pemBj_140_62_true_323_1.0.jpg,0.0,0.0,1.0,1.0,25.6061,1.0,1.5748,63.50293,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002283.jpg,train
visual_bmi,vb_1taeyy,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1taeyy/1taeyy_YHJBZWq_206_71_false_9_0.44.jpg,0.0,0.0,1.0,1.0,28.7309,0.0,1.8034,93.44003,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002284.jpg,train
visual_bmi,vb_1taeyy,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1taeyy/1taeyy_JozNQAp_206_71_false_9_0.44.jpg,0.0,0.0,1.0,1.0,28.7309,0.0,1.8034,93.44003,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002285.jpg,train
visual_bmi,vb_2pwv4d,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2pwv4d/2pwv4d_rzrEYxZ_293_71_false_141_1.0.jpg,0.0,0.0,1.0,1.0,40.8648,0.0,1.8034,132.90256,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002286.jpg,train
visual_bmi,vb_2pwv4d,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2pwv4d/2pwv4d_rzrEYxZ_190_71_false_141_1.0.jpg,0.0,0.0,1.0,1.0,26.4993,0.0,1.8034,86.18255,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002287.jpg,train
visual_bmi,vb_49rx8p,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/49rx8p/49rx8p_3Mqdkkk_187_69_false_8_0.56.jpg,0.0,0.0,1.0,1.0,27.6148,0.0,1.7526,84.82177,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002288.jpg,train
visual_bmi,vb_49rx8p,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/49rx8p/49rx8p_JV023uS_177_69_false_8_0.56.jpg,0.0,0.0,1.0,1.0,26.1381,0.0,1.7526,80.28585,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002289.jpg,train
visual_bmi,vb_4hx75w,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/4hx75w/4hx75w_bgnjYki_179_63_false_114_0.75.jpg,0.0,0.0,1.0,1.0,31.7081,0.0,1.6002,81.19303,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002290.jpg,train
visual_bmi,vb_4hx75w,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/4hx75w/4hx75w_r1YyeHK_193_63_false_114_0.75.jpg,0.0,0.0,1.0,1.0,34.1881,0.0,1.6002,87.54333,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002291.jpg,train
visual_bmi,vb_1c6e0f,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1c6e0f/1c6e0f_9D9UW4z_170_67_false_12_1.33.jpg,0.0,0.0,1.0,1.0,26.6255,0.0,1.7018,77.1107,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002292.jpg,train
visual_bmi,vb_1c6e0f,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1c6e0f/1c6e0f_luTjF1s_170_67_false_12_1.33.jpg,0.0,0.0,1.0,1.0,26.6255,0.0,1.7018,77.1107,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002293.jpg,train
visual_bmi,vb_4k7gsy,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/4k7gsy/4k7gsy_Qua48iF_189_69_false_516_1.0.jpg,0.0,0.0,1.0,1.0,27.9101,0.0,1.7526,85.72896,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002294.jpg,test
visual_bmi,vb_4k7gsy,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/4k7gsy/4k7gsy_MqobLGp_176_69_false_516_1.0.jpg,0.0,0.0,1.0,1.0,25.9904,0.0,1.7526,79.83226,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002295.jpg,test
visual_bmi,vb_1iwpat,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1iwpat/1iwpat_zn3kJ8q_170_68_false_382_1.41.jpg,0.0,0.0,1.0,1.0,25.8481,0.0,1.7272,77.1107,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002296.jpg,train
visual_bmi,vb_1iwpat,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1iwpat/1iwpat_9n3kJ8q_294_68_false_382_1.41.jpg,0.0,0.0,1.0,1.0,44.7021,0.0,1.7272,133.35616,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002297.jpg,train
visual_bmi,vb_39rhhq,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/39rhhq/39rhhq_SQW3f2D_193_71_false_89_1.33.jpg,0.0,0.0,1.0,1.0,26.9178,0.0,1.8034,87.54333,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002298.jpg,val
visual_bmi,vb_39rhhq,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/39rhhq/39rhhq_SQW3f2D_186_71_false_89_1.33.jpg,0.0,0.0,1.0,1.0,25.9415,0.0,1.8034,84.36818,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002299.jpg,val
visual_bmi,vb_2e6fkd,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2e6fkd/2e6fkd_GwYZlnm_205_69_false_51_1.0.jpg,0.0,0.0,1.0,1.0,30.2729,0.0,1.7526,92.98644,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002300.jpg,train
visual_bmi,vb_2e6fkd,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2e6fkd/2e6fkd_x3rAsx1_255_69_false_51_1.0.jpg,0.0,0.0,1.0,1.0,37.6565,0.0,1.7526,115.66605,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002301.jpg,train
visual_bmi,vb_1u8i4c,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1u8i4c/1u8i4c_69eEI1O_176_72_false_227_1.02.jpg,0.0,0.0,1.0,1.0,23.8696,0.0,1.8288,79.83226,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002302.jpg,train
visual_bmi,vb_1u8i4c,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1u8i4c/1u8i4c_69eEI1O_264_72_false_227_1.02.jpg,0.0,0.0,1.0,1.0,35.8045,0.0,1.8288,119.74839,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002303.jpg,train
visual_bmi,vb_47qhyz,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/47qhyz/47qhyz_qAiQAaS_200_68_false_282_1.63.jpg,0.0,0.0,1.0,1.0,30.4096,0.0,1.7272,90.71847,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002304.jpg,train
visual_bmi,vb_47qhyz,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/47qhyz/47qhyz_qAiQAaS_155_68_false_282_1.63.jpg,0.0,0.0,1.0,1.0,23.5674,0.0,1.7272,70.30682,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002305.jpg,train
visual_bmi,vb_uiz66,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/uiz66/uiz66_bTJw8_199_71_false_643_2.59.jpg,0.0,0.0,1.0,1.0,27.7546,0.0,1.8034,90.26488,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002306.jpg,val
visual_bmi,vb_uiz66,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/uiz66/uiz66_Nsz6v_299_71_false_643_2.59.jpg,0.0,0.0,1.0,1.0,41.7016,0.0,1.8034,135.62412,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002307.jpg,val
visual_bmi,vb_2bft97,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2bft97/2bft97_DjCFGu6_190_65_true_288_1.0.jpg,0.0,0.0,1.0,1.0,31.6173,1.0,1.651,86.18255,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002308.jpg,test
visual_bmi,vb_2bft97,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2bft97/2bft97_ejCFGu6_130_65_true_288_1.0.jpg,0.0,0.0,1.0,1.0,21.6329,1.0,1.651,58.96701,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002309.jpg,test
visual_bmi,vb_19d6pn,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/19d6pn/19d6pn_H4aI0M5_215_71_false_2_1.33.jpg,0.0,0.0,1.0,1.0,29.9861,0.0,1.8034,97.52236,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002310.jpg,val
visual_bmi,vb_19d6pn,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/19d6pn/19d6pn_j4aI0M5_215_71_false_2_1.33.jpg,0.0,0.0,1.0,1.0,29.9861,0.0,1.8034,97.52236,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002311.jpg,val
visual_bmi,vb_3djb7y,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/3djb7y/3djb7y_Pt9pg2v_220_69_false_138_1.0.jpg,0.0,0.0,1.0,1.0,32.488,0.0,1.7526,99.79032,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002312.jpg,val
visual_bmi,vb_3djb7y,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/3djb7y/3djb7y_Pt9pg2v_179_69_false_138_1.0.jpg,0.0,0.0,1.0,1.0,26.4334,0.0,1.7526,81.19303,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002313.jpg,val
visual_bmi,vb_34ouy8,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/34ouy8/34ouy8_35CBbEa_210_73_false_159_1.0.jpg,0.0,0.0,1.0,1.0,27.7059,0.0,1.8542,95.2544,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002314.jpg,train
visual_bmi,vb_34ouy8,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/34ouy8/34ouy8_35CBbEa_310_73_false_159_1.0.jpg,0.0,0.0,1.0,1.0,40.8991,0.0,1.8542,140.61363,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002315.jpg,train
visual_bmi,vb_4nqdu7,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/4nqdu7/4nqdu7_UrKHKNT_159_70_false_140_2.24.jpg,0.0,0.0,1.0,1.0,22.8139,0.0,1.778,72.12119,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002316.jpg,test
visual_bmi,vb_4nqdu7,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/4nqdu7/4nqdu7_UrKHKNT_274_70_false_140_2.24.jpg,0.0,0.0,1.0,1.0,39.3145,0.0,1.778,124.28431,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002317.jpg,test
visual_bmi,vb_4him6p,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/4him6p/4him6p_06vaCps_230_67_true_428_0.75.jpg,0.0,0.0,1.0,1.0,36.0227,1.0,1.7018,104.32625,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002318.jpg,train
visual_bmi,vb_4him6p,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/4him6p/4him6p_ZXlGToL_208_67_true_428_0.75.jpg,0.0,0.0,1.0,1.0,32.5771,1.0,1.7018,94.34721,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002319.jpg,train
visual_bmi,vb_3piwtx,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/3piwtx/3piwtx_uTawH3b_175_71_false_70_1.33.jpg,0.0,0.0,1.0,1.0,24.4073,0.0,1.8034,79.37866,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002320.jpg,test
visual_bmi,vb_3piwtx,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/3piwtx/3piwtx_AlNimap_250_71_false_70_1.33.jpg,0.0,0.0,1.0,1.0,34.8676,0.0,1.8034,113.39809,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002321.jpg,test
visual_bmi,vb_2jvxua,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2jvxua/2jvxua_4K96XFz_169_69_true_198_1.0.jpg,0.0,0.0,1.0,1.0,24.9567,1.0,1.7526,76.65711,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002322.jpg,train
visual_bmi,vb_2jvxua,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2jvxua/2jvxua_4K96XFz_226_69_true_198_1.0.jpg,0.0,0.0,1.0,1.0,33.374,1.0,1.7526,102.51188,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002323.jpg,train
visual_bmi,vb_3f4au1,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/3f4au1/3f4au1_aXuynNX_166_60_true_88_1.87.jpg,0.0,0.0,1.0,1.0,32.4193,1.0,1.524,75.29633,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002324.jpg,train
visual_bmi,vb_3f4au1,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/3f4au1/3f4au1_aXuynNX_143_60_true_88_1.87.jpg,0.0,0.0,1.0,1.0,27.9275,1.0,1.524,64.86371,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002325.jpg,train
visual_bmi,vb_19f1mc,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/19f1mc/19f1mc_5ngL6Q3_140_70_false_3_0.56.jpg,0.0,0.0,1.0,1.0,20.0877,0.0,1.778,63.50293,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002326.jpg,train
visual_bmi,vb_19f1mc,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/19f1mc/19f1mc_4ngL6Q3_140_70_false_3_0.56.jpg,0.0,0.0,1.0,1.0,20.0877,0.0,1.778,63.50293,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002327.jpg,train
visual_bmi,vb_2bsaug,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2bsaug/2bsaug_iFlwI3t_182_69_true_1401_1.5.jpg,0.0,0.0,1.0,1.0,26.8764,1.0,1.7526,82.55381,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002328.jpg,val
visual_bmi,vb_2bsaug,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2bsaug/2bsaug_QhFKG99_166_69_true_1401_1.5.jpg,0.0,0.0,1.0,1.0,24.5137,1.0,1.7526,75.29633,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002329.jpg,val
visual_bmi,vb_1fjcw6,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1fjcw6/1fjcw6_ACw0nXc_312_74_false_154_1.62.jpg,0.0,0.0,1.0,1.0,40.058,0.0,1.8796,141.52082,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002330.jpg,train
visual_bmi,vb_1fjcw6,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1fjcw6/1fjcw6_ACw0nXc_198_74_false_154_1.62.jpg,0.0,0.0,1.0,1.0,25.4214,0.0,1.8796,89.81129,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002331.jpg,train
visual_bmi,vb_1z37s1,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1z37s1/1z37s1_z3d11v6_189_65_true_74_2.26.jpg,0.0,0.0,1.0,1.0,31.4509,1.0,1.651,85.72896,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002332.jpg,train
visual_bmi,vb_1z37s1,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1z37s1/1z37s1_lYlCRQl_220_65_true_74_2.26.jpg,0.0,0.0,1.0,1.0,36.6095,1.0,1.651,99.79032,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002333.jpg,train
visual_bmi,vb_2z91wp,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2z91wp/2z91wp_CozROEc_180_71_false_40_1.0.jpg,0.0,0.0,1.0,1.0,25.1046,0.0,1.8034,81.64663,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002334.jpg,train
visual_bmi,vb_2z91wp,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2z91wp/2z91wp_CozROEc_175_71_false_40_1.0.jpg,0.0,0.0,1.0,1.0,24.4073,0.0,1.8034,79.37866,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002335.jpg,train
visual_bmi,vb_3hsf23,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/3hsf23/3hsf23_Db2gOtp_176_60_true_70_1.0.jpg,0.0,0.0,1.0,1.0,34.3723,1.0,1.524,79.83226,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002336.jpg,train
visual_bmi,vb_3hsf23,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/3hsf23/3hsf23_Db2gOtp_129_60_true_70_1.0.jpg,0.0,0.0,1.0,1.0,25.1933,1.0,1.524,58.51342,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002337.jpg,train
visual_bmi,vb_2xokof,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2xokof/2xokof_N02UGqa_166_69_false_3_0.67.jpg,0.0,0.0,1.0,1.0,24.5137,0.0,1.7526,75.29633,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002338.jpg,val
visual_bmi,vb_2xokof,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2xokof/2xokof_z02UGqa_166_69_false_3_0.67.jpg,0.0,0.0,1.0,1.0,24.5137,0.0,1.7526,75.29633,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002339.jpg,val
visual_bmi,vb_3qsqac,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/3qsqac/3qsqac_My9VUds_172_71_false_209_1.0.jpg,0.0,0.0,1.0,1.0,23.9889,0.0,1.8034,78.01789,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002340.jpg,train
visual_bmi,vb_3qsqac,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/3qsqac/3qsqac_My9VUds_210_71_false_209_1.0.jpg,0.0,0.0,1.0,1.0,29.2888,0.0,1.8034,95.2544,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002341.jpg,train
visual_bmi,vb_31vcbq,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/31vcbq/31vcbq_0khg7Aw_220_67_true_629_1.0.jpg,0.0,0.0,1.0,1.0,34.4565,1.0,1.7018,99.79032,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002342.jpg,train
visual_bmi,vb_31vcbq,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/31vcbq/31vcbq_0khg7Aw_190_67_true_629_1.0.jpg,0.0,0.0,1.0,1.0,29.7579,1.0,1.7018,86.18255,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002343.jpg,train
visual_bmi,vb_320f4h,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/320f4h/320f4h_KDAINpj_136_64_true_1104_0.64.jpg,0.0,0.0,1.0,1.0,23.3441,1.0,1.6256,61.68856,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002344.jpg,val
visual_bmi,vb_320f4h,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/320f4h/320f4h_33D85h7_159_64_true_1104_0.64.jpg,0.0,0.0,1.0,1.0,27.292,1.0,1.6256,72.12119,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002345.jpg,val
visual_bmi,vb_2i80gy,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2i80gy/2i80gy_R7wF9w3_321_75_false_14_0.57.jpg,0.0,0.0,1.0,1.0,40.1218,0.0,1.905,145.60315,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_002346.jpg,train
